date,log_ip_daily_sa,ip_daily_sa,ip_rebased_2015m1_100,log_ip_rebased_2015m1_100
2018-02-20,4.596523010455565,99.13901037589069,108.34864521955264,4.685354224162181
2018-02-21,4.596703294966183,99.15688521508936,108.36818056293916,4.685534508672799
2018-02-22,4.596883579476801,99.17476327713518,108.387719428563,4.685714793183416
2018-02-23,4.597063863987419,99.19264456260923,108.40726181705924,4.685895077694035
2018-02-24,4.597244148498037,99.21052907209268,108.42680772906301,4.686075362204653
2018-02-25,4.597424433008655,99.22841680616685,108.44635716520963,4.686255646715271
2018-02-26,4.597604717519273,99.2463077654131,108.46591012613452,4.686435931225889
2018-02-27,4.597785002029891,99.26420195041295,108.48546661247313,4.686616215736506
2018-02-28,4.597965286540509,99.28209936174802,108.50502662486119,4.686796500247124
2018-03-01,4.598145571051127,99.30000000000001,108.5245901639344,4.686976784757743
2018-03-02,4.598015366779435,99.28707155750844,108.51046071858843,4.68684658048605
2018-03-03,4.597885162507742,99.27414479824571,108.49633311283682,4.686716376214358
2018-03-04,4.59775495823605,99.2612197219927,108.48220734644008,4.686586171942666
2018-03-05,4.597624753964358,99.24829632853036,108.46808341915883,4.686455967670973
2018-03-06,4.597494549692666,99.23537461763942,108.45396133075343,4.686325763399281
2018-03-07,4.597364345420973,99.22245458910092,108.43984108098459,4.686195559127589
2018-03-08,4.597234141149281,99.2095362426958,108.42572266961288,4.686065354855897
2018-03-09,4.597103936877589,99.19661957820507,108.41160609639896,4.6859351505842035
2018-03-10,4.596973732605896,99.18370459540976,108.39749136110353,4.685804946312512
2018-03-11,4.596843528334205,99.17079129409099,108.38337846348738,4.68567474204082
2018-03-12,4.596713324062512,99.15787967402966,108.36926740331107,4.685544537769128
2018-03-13,4.59658311979082,99.14496973500698,108.35515818033548,4.685414333497436
2018-03-14,4.596452915519127,99.13206147680408,108.34105079432138,4.685284129225743
2018-03-15,4.596322711247435,99.11915489920213,108.32694524502962,4.685153924954051
2018-03-16,4.5961925069757426,99.10625000198232,108.31284153222107,4.6850237206823575
2018-03-17,4.596062302704051,99.09334678492596,108.29873965565675,4.684893516410667
2018-03-18,4.595932098432359,99.08044524781411,108.28463961509736,4.6847633121389745
2018-03-19,4.595801894160666,99.06754539042815,108.27054141030396,4.684633107867282
2018-03-20,4.595671689888974,99.05464721254938,108.25644504103755,4.68450290359559
2018-03-21,4.595541485617281,99.04175071395915,108.24235050705914,4.684372699323897
2018-03-22,4.595411281345589,99.0288558944388,108.22825780812981,4.684242495052205
2018-03-23,4.595281077073897,99.01596275376983,108.21416694401071,4.684112290780513
2018-03-24,4.595150872802205,99.00307129173348,108.20007791446278,4.68398208650882
2018-03-25,4.595020668530513,98.99018150811128,108.18599071924726,4.683851882237128
2018-03-26,4.59489046425882,98.97729340268472,108.17190535812536,4.683721677965436
2018-03-27,4.594760259987128,98.96440697523529,108.1578218308582,4.683591473693743
2018-03-28,4.594630055715435,98.95152222554454,108.14374013720712,4.683461269422051
2018-03-29,4.594499851443744,98.9386391533941,108.12966027693342,4.68333106515036
2018-03-30,4.594369647172051,98.92575775856541,108.11558224979822,4.683200860878666
2018-03-31,4.594239442900359,98.91287804084017,108.101506055563,4.683070656606975
2018-04-01,4.594109238628667,98.90000000000002,108.08743169398906,4.6829404523352824
2018-04-02,4.5945445369627365,98.94306037661468,108.1344922148794,4.683375750669351
2018-04-03,4.594979835296806,98.9861395014198,108.18157322559539,4.683811049003422
2018-04-04,4.595415133630876,99.02923738257817,108.22867473505808,4.684246347337492
2018-04-05,4.595850431964946,99.0723540282562,108.27579675219255,4.684681645671562
2018-04-06,4.596285730299016,99.11548944662384,108.32293928592766,4.685116944005632
2018-04-07,4.596721028633086,99.15864364585457,108.37010234519622,4.685552242339702
2018-04-08,4.597156326967156,99.20181663412545,108.4172859389349,4.685987540673771
2018-04-09,4.597591625301226,99.24500841961719,108.46449007608435,4.686422839007842
2018-04-10,4.598026923635296,99.28821901051381,108.51171476558883,4.686858137341912
2018-04-11,4.598462221969366,99.33144841500312,108.55896001639682,4.687293435675982
2018-04-12,4.598897520303436,99.37469664127643,108.60622583746053,4.687728734010051
2018-04-13,4.599332818637506,99.41796369752863,108.65351223773618,4.688164032344122
2018-04-14,4.599768116971576,99.46124959195815,108.70081922618373,4.688599330678191
2018-04-15,4.6002034153056455,99.504554332767,108.74814681176719,4.689034629012261
2018-04-16,4.600638713639715,99.54787792816077,108.79549500345436,4.689469927346331
2018-04-17,4.601074011973785,99.59122038634861,108.84286381021701,4.6899052256804
2018-04-18,4.601509310307855,99.63458171554326,108.89025324103085,4.69034052401447
2018-04-19,4.601944608641925,99.67796192396102,108.9376633048754,4.690775822348541
2018-04-20,4.602379906975995,99.72136101982179,108.98509401073414,4.69121112068261
2018-04-21,4.602815205310065,99.76477901134899,109.03254536759451,4.6916464190166804
2018-04-22,4.6032505036441345,99.8082159067697,109.08001738444773,4.69208171735075
2018-04-23,4.603685801978204,99.85167171431453,109.12751007028906,4.692517015684819
2018-04-24,4.604121100312275,99.89514644221778,109.17502343411776,4.692952314018891
2018-04-25,4.604556398646345,99.93864009871707,109.22255748493666,4.693387612352961
2018-04-26,4.604991696980415,99.98215269205386,109.27011223175282,4.69382291068703
2018-04-27,4.605426995314485,100.02568423047313,109.31768768357716,4.6942582090211005
2018-04-28,4.6058622936485545,100.06923472222343,109.36528384942447,4.694693507355169
2018-04-29,4.606297591982624,100.1128041755569,109.41290073831351,4.695128805689239
2018-04-30,4.606732890316694,100.1563925987293,109.46053835926696,4.69556410402331
2018-05-01,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-02,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-03,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-04,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-05,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-06,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-07,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-08,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-09,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-10,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-11,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-12,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-13,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-14,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-15,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-16,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
2018-05-17,4.607168188650764,100.19999999999996,109.5081967213114,4.69599940235738
