date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2024-01-25,11.80738410577833,134239.94416654806,203.62189441275484
2024-01-26,11.807124691870396,134205.1249745174,203.56907891221795
2024-01-27,11.80686527796246,134170.31481389794,203.51627711097944
2024-01-28,11.806605864054525,134135.5136823471,203.4634890054861
2024-01-29,11.806346450146592,134100.72157752313,203.41071459218568
2024-01-30,11.806087036238656,134065.93849708425,203.35795386752622
2024-01-31,11.805827622330721,134031.1644386899,203.30520682795736
2024-02-01,11.805568208422786,133996.3994,203.25247346992947
2024-02-02,11.805906463526709,134041.7320325693,203.32123628549672
2024-02-03,11.806244718630632,134087.08000172663,203.3900223643715
2024-02-04,11.806582973734555,134132.44331266056,203.45883171442415
2024-02-05,11.806921228838478,134177.82197056137,203.5276643435275
2024-02-06,11.807259483942401,134223.21598062117,203.59652025955722
2024-02-07,11.807597739046324,134268.62534803376,203.66539947039155
2024-02-08,11.807935994150247,134314.05007799473,203.73430198391142
2024-02-09,11.808274249254172,134359.49017570165,203.80322780800074
2024-02-10,11.808612504358095,134404.94564635315,203.87217695054508
2024-02-11,11.808950759462018,134450.41649515033,203.94114941943369
2024-02-12,11.809289014565941,134495.9027272958,204.01014522255818
2024-02-13,11.809627269669864,134541.4043479939,204.07916436781278
2024-02-14,11.809965524773787,134586.9213624508,204.14820686309443
2024-02-15,11.81030377987771,134632.45377587446,204.2172727163028
2024-02-16,11.810642034981633,134678.00159347442,204.28636193534
2024-02-17,11.810980290085556,134723.56482046217,204.3554745281112
2024-02-18,11.81131854518948,134769.1434620509,204.4246105025239
2024-02-19,11.811656800293402,134814.73752345555,204.49376986648838
2024-02-20,11.811995055397325,134860.3470098928,204.56295262791758
2024-02-21,11.812333310501248,134905.97192658117,204.63215879472725
2024-02-22,11.812671565605172,134951.6122787409,204.7013883748357
2024-02-23,11.813009820709096,134997.26807159424,204.77064137616426
2024-02-24,11.81334807581302,135042.93931036448,204.8399178066359
2024-02-25,11.813686330916942,135088.62600027738,204.90921767417737
2024-02-26,11.814024586020865,135134.3281465603,204.97854098671766
2024-02-27,11.814362841124789,135180.04575444228,205.04788775218861
2024-02-28,11.814701096228712,135225.77882915418,205.11725797852458
2024-02-29,11.815039351332635,135271.52737592865,205.18665167366262
2024-03-01,11.815377606436558,135317.29140000002,205.2560688455426
2024-03-02,11.815021395697288,135269.09851151626,205.18296745004358
2024-03-03,11.81466518495802,135220.92278680005,205.10989208940984
2024-03-04,11.81430897421875,135172.76421973805,205.03684275436837
2024-03-05,11.813952763479483,135124.62280422013,204.96381943565106
2024-03-06,11.813596552740213,135076.49853413727,204.8908221239914
2024-03-07,11.813240342000945,135028.3914033837,204.8178508101278
2024-03-08,11.812884131261676,134980.30140585479,204.74490548480054
2024-03-09,11.812527920522408,134932.22853544907,204.67198613875462
2024-03-10,11.812171709783138,134884.1727860663,204.5990927627368
2024-03-11,11.81181549904387,134836.13415160935,204.52622534749864
2024-03-12,11.8114592883046,134788.1126259823,204.45338388379363
2024-03-13,11.811103077565331,134740.10820309212,204.38056836237953
2024-03-14,11.810746866826063,134692.12087684794,204.30777877401738
2024-03-15,11.810390656086794,134644.1506411604,204.2350151094705
2024-03-16,11.810034445347526,134596.1974899432,204.16227735950696
2024-03-17,11.809678234608256,134548.26141711127,204.08956551489658
2024-03-18,11.809322023868988,134500.34241658266,204.01687956641393
2024-03-19,11.808965813129719,134452.44048227667,203.94421950483553
2024-03-20,11.808609602390451,134404.55560811565,203.87158532094253
2024-03-21,11.808253391651181,134356.6877880232,203.79897700551788
2024-03-22,11.807897180911912,134308.83701592585,203.726394549349
2024-03-23,11.807540970172644,134261.00328575217,203.6538379432266
2024-03-24,11.807184759433374,134213.1865914323,203.58130717794342
2024-03-25,11.806828548694106,134165.38692689943,203.5088022442971
2024-03-26,11.806472337954837,134117.60428608794,203.43632313308703
2024-03-27,11.806116127215569,134069.8386629354,203.3638698351174
2024-03-28,11.8057599164763,134022.0900513805,203.29144234119414
2024-03-29,11.805403705737032,133974.35844536513,203.21904064212788
2024-03-30,11.805047494997762,133926.6438388323,203.14666472873122
2024-03-31,11.804691284258494,133878.94622572817,203.0743145918213
2024-04-01,11.804335073519225,133831.2656000001,203.0019902222172
2024-04-02,11.805670990188785,134010.17249436726,203.27336519172215
