date,log_cpi_daily,cpi_daily,cpi_rebased_2015m1_100,log_cpi_rebased_2015m1_100
2015-01-01,4.587413464398832,98.23999999999997,100.0,4.605170185988092
2015-01-02,4.587613144567148,98.25961853838665,100.01997001057276,4.6053698661564075
2015-01-03,4.5878128247354635,98.27924099459752,100.03994400915875,4.605569546324723
2015-01-04,4.58801250490378,98.29886736941504,100.05992199655442,4.605769226493039
2015-01-05,4.588212185072096,98.31849766362161,100.07990397355624,4.605968906661356
2015-01-06,4.588411865240412,98.33813187800001,100.09988994096095,4.6061685868296705
2015-01-07,4.588611545408727,98.3577700133331,100.11987989956548,4.606368266997986
2015-01-08,4.588811225577044,98.37741207040398,100.13987385016694,4.606567947166303
2015-01-09,4.58901090574536,98.39705804999564,100.15987179356236,4.6067676273346185
2015-01-10,4.589210585913675,98.4167079528915,100.17987373054919,4.606967307502934
2015-01-11,4.589410266081991,98.43636177987506,100.19987966192497,4.607166987671251
2015-01-12,4.589609946250307,98.45601953172992,100.21988958848733,4.607366667839566
2015-01-13,4.5898096264186234,98.47568120924002,100.23990351103427,4.607566348007883
2015-01-14,4.590009306586939,98.49534681318909,100.2599214303635,4.607766028176198
2015-01-15,4.590208986755255,98.51501634436136,100.27994334727339,4.607965708344514
2015-01-16,4.590408666923571,98.53468980354108,100.29996926256221,4.60816538851283
2015-01-17,4.590608347091887,98.55436719151277,100.31999917702849,4.608365068681146
2015-01-18,4.590808027260203,98.57404850906083,100.34003309147074,4.608564748849463
2015-01-19,4.591007707428519,98.59373375697008,100.36007100668782,4.6087644290177785
2015-01-20,4.591207387596834,98.61342293602542,100.38011292347868,4.608964109186094
2015-01-21,4.591407067765151,98.63311604701198,100.40015884264253,4.609163789354411
2015-01-22,4.591606747933467,98.65281309071482,100.42020876497848,4.609363469522727
2015-01-23,4.5918064281017825,98.67251406791935,100.44026269128601,4.609563149691041
