date,log_m1_daily,m1_daily,m1_rebased_2015m1_100
2018-07-22,28.193110366773823,1754333917775.094,141.49349911432762
2018-07-23,28.193035233985064,1754202114726.8652,141.48286871249883
2018-07-24,28.192960101196306,1754070321580.995,141.47223910933178
2018-07-25,28.192884968407547,1753938538336.7395,141.46161030476645
2018-07-26,28.19280983561879,1753806764993.3547,141.45098229874287
2018-07-27,28.19273470283003,1753675001550.0967,141.44035509120098
2018-07-28,28.192659570041272,1753543248006.2217,141.42972868208085
2018-07-29,28.192584437252513,1753411504360.986,141.4191030713225
2018-07-30,28.192509304463755,1753279770613.6462,141.40847825886593
2018-07-31,28.192434171674996,1753148046763.4583,141.39785424465117
2018-08-01,28.192359038886238,1753016332809.6787,141.3872310286182
2018-08-02,28.19228390609748,1752884628751.5642,141.37660861070714
2018-08-03,28.19220877330872,1752752934588.3708,141.36598699085795
2018-08-04,28.192133640519963,1752621250319.356,141.35536616901072
2018-08-05,28.192058507731204,1752489575943.7754,141.34474614510546
2018-08-06,28.191983374942446,1752357911460.8865,141.33412691908225
2018-08-07,28.191908242153687,1752226256869.9456,141.32350849088112
2018-08-08,28.19183310936493,1752094612170.2097,141.31289086044217
2018-08-09,28.19175797657617,1751962977360.9358,141.3022740277054
2018-08-10,28.19168284378741,1751831352441.3806,141.29165799261096
2018-08-11,28.191607710998653,1751699737410.8013,141.28104275509884
2018-08-12,28.191532578209895,1751568132268.4546,141.2704283151092
2018-08-13,28.191457445421136,1751436537013.598,141.25981467258205
2018-08-14,28.191382312632378,1751304951645.4883,141.2492018274575
2018-08-15,28.19130717984362,1751173376163.383,141.23858977967564
2018-08-16,28.19123204705486,1751041810566.5393,141.22797852917662
2018-08-17,28.191156914266102,1750910254854.2144,141.21736807590045
2018-08-18,28.191081781477344,1750778709025.6658,141.2067584197873
2018-08-19,28.191006648688585,1750647173080.1506,141.19614956077723
2018-08-20,28.190931515899827,1750515647016.927,141.1855414988104
2018-08-21,28.19085638311107,1750384130835.2517,141.17493423382692
2018-08-22,28.19078125032231,1750252624534.383,141.1643277657669
2018-08-23,28.19070611753355,1750121128113.5781,141.15372209457044
2018-08-24,28.190630984744793,1749989641572.095,141.14311722017774
2018-08-25,28.190555851956034,1749858164909.1912,141.13251314252886
2018-08-26,28.190480719167276,1749726698124.1248,141.12190986156398
2018-08-27,28.190405586378517,1749595241216.1533,141.11130737722326
2018-08-28,28.19033045358976,1749463794184.5352,141.10070568944684
2018-08-29,28.190255320801,1749332357028.5278,141.09010479817482
2018-08-30,28.190180188012242,1749200929747.3896,141.07950470334745
2018-08-31,28.190105055223484,1749069512340.379,141.06890540490485
2018-09-01,28.190029922434725,1748938104806.7534,141.05830690278717
2018-09-02,28.189954789645967,1748806707145.7715,141.0477091969346
2018-09-03,28.189879656857208,1748675319356.6914,141.0371122872873
2018-09-04,28.18980452406845,1748543941438.7715,141.02651617378547
2018-09-05,28.18972939127969,1748412573391.27,141.0159208563693
2018-09-06,28.189654258490933,1748281215213.4456,141.00532633497895
2018-09-07,28.189579125702174,1748149866904.557,140.9947326095547
2018-09-08,28.189503992913416,1748018528463.8618,140.9841396800366
2018-09-09,28.189428860124657,1747887199890.6196,140.97354754636498
2018-09-10,28.1893537273359,1747755881184.0886,140.96295620848
2018-09-11,28.18927859454714,1747624572343.5278,140.9523656663219
2018-09-12,28.18920346175838,1747493273368.1956,140.94177591983086
2018-09-13,28.189128328969623,1747361984257.351,140.93118696894712
2018-09-14,28.189053196180865,1747230705010.253,140.92059881361087
2018-09-15,28.188978063392106,1747099435626.1604,140.91001145376242
2018-09-16,28.188902930603348,1746968176104.332,140.89942488934196
2018-09-17,28.18882779781459,1746836926444.0273,140.8888391202897
2018-09-18,28.18875266502583,1746705686644.5051,140.87825414654594
2018-09-19,28.188677532237072,1746574456705.0247,140.8676699680509
2018-09-20,28.188602399448314,1746443236624.845,140.8570865847448
2018-09-21,28.188527266659555,1746312026403.2256,140.84650399656795
2018-09-22,28.188452133870797,1746180826039.4258,140.8359222034606
2018-09-23,28.18837700108204,1746049635532.7048,140.82534120536297
2018-09-24,28.18830186829328,1745918454882.3223,140.81476100221545
2018-09-25,28.18822673550452,1745787284087.5376,140.8041815939582
2018-09-26,28.188151602715763,1745656123147.6104,140.79360298053152
2018-09-27,28.188076469927005,1745524972061.8,140.7830251618757
2018-09-28,28.188001337138246,1745393830829.3665,140.7724481379311
2018-09-29,28.187926204349488,1745262699449.5693,140.7618719086379
2018-09-30,28.18785107156073,1745131577921.6682,140.75129647393646
2018-10-01,28.18777593877197,1745000466244.923,140.74072183376705
2018-10-02,28.187700805983212,1744869364418.5938,140.73014798807003
2018-10-03,28.187625673194454,1744738272441.9404,140.7195749367857
2018-10-04,28.187550540405695,1744607190314.2227,140.70900267985434
2018-10-05,28.187475407616937,1744476118034.701,140.69843121721627
2018-10-06,28.18740027482818,1744345055602.635,140.68786054881187
2018-10-07,28.18732514203942,1744214003017.2854,140.6772906745814
2018-10-08,28.18725000925066,1744082960277.9119,140.66672159446523
2018-10-09,28.187174876461903,1743951927383.7751,140.6561533084037
2018-10-10,28.187099743673144,1743820904334.1353,140.64558581633716
2018-10-11,28.187024610884386,1743689891128.2527,140.63501911820592
2018-10-12,28.186949478095627,1743558887765.3877,140.62445321395037
2018-10-13,28.18687434530687,1743427894244.8013,140.61388810351082
2018-10-14,28.18679921251811,1743296910565.7534,140.6033237868277
2018-10-15,28.186724079729352,1743165936727.5051,140.59276026384134
2018-10-16,28.186648946940593,1743034972729.3167,140.58219753449208
2018-10-17,28.186573814151835,1742904018570.4492,140.57163559872032
2018-10-18,28.186498681363076,1742773074250.1633,140.56107445646646
2018-10-19,28.186423548574318,1742642139767.7197,140.55051410767086
2018-10-20,28.18634841578556,1742511215122.3794,140.5399545522739
2018-10-21,28.1862732829968,1742380300313.403,140.52939579021597
2018-10-22,28.186198150208043,1742249395340.0522,140.5188378214375
2018-10-23,28.186123017419284,1742118500201.5874,140.50828064587887
2018-10-24,28.186047884630526,1741987614897.27,140.49772426348045
2018-10-25,28.185972751841767,1741856739426.3613,140.48716867418273
2018-10-26,28.18589761905301,1741725873788.122,140.47661387792604
2018-10-27,28.18582248626425,1741595017981.814,140.46605987465085
2018-10-28,28.18574735347549,1741464172006.6982,140.45550666429762
2018-10-29,28.185672220686733,1741333335862.0361,140.44495424680667
2018-10-30,28.185597087897975,1741202509547.089,140.4344026221185
2018-10-31,28.185521955109216,1741071693061.119,140.42385179017356
2018-11-01,28.185446822320458,1740940886403.3867,140.41330175091224
2018-11-02,28.1853716895317,1740810089573.1545,140.40275250427504
2018-11-03,28.18529655674294,1740679302569.6836,140.39220405020237
2018-11-04,28.185221423954182,1740548525392.236,140.38165638863472
2018-11-05,28.185146291165424,1740417758040.0732,140.37110951951252
2018-11-06,28.185071158376665,1740287000512.4573,140.36056344277623
2018-11-07,28.184996025587907,1740156252808.65,140.3500181583663
2018-11-08,28.18492089279915,1740025514927.913,140.33947366622328
2018-11-09,28.18484576001039,1739894786869.509,140.3289299662876
2018-11-10,28.18477062722163,1739764068632.6995,140.31838705849972
2018-11-11,28.184695494432873,1739633360216.7468,140.3078449428002
2018-11-12,28.184620361644114,1739502661620.9128,140.2973036191294
2018-11-13,28.184545228855356,1739371972844.46,140.28676308742794
2018-11-14,28.184470096066597,1739241293886.6506,140.27622334763626
