date,pi_yoy_percent,pi_yoy_decimal
2017-05-13,3.04,0.0304
2017-05-14,3.04,0.0304
2017-05-15,3.04,0.0304
2017-05-16,3.04,0.0304
2017-05-17,3.04,0.0304
2017-05-18,3.04,0.0304
2017-05-19,3.04,0.0304
2017-05-20,3.04,0.0304
2017-05-21,3.04,0.0304
2017-05-22,3.04,0.0304
2017-05-23,3.04,0.0304
2017-05-24,3.04,0.0304
2017-05-25,3.04,0.0304
2017-05-26,3.04,0.0304
2017-05-27,3.04,0.0304
2017-05-28,3.04,0.0304
2017-05-29,3.04,0.0304
2017-05-30,3.04,0.0304
2017-05-31,3.04,0.0304
2017-06-01,2.73,0.0273
2017-06-02,2.73,0.0273
2017-06-03,2.73,0.0273
2017-06-04,2.73,0.0273
2017-06-05,2.73,0.0273
2017-06-06,2.73,0.0273
2017-06-07,2.73,0.0273
2017-06-08,2.73,0.0273
2017-06-09,2.73,0.0273
2017-06-10,2.73,0.0273
2017-06-11,2.73,0.0273
2017-06-12,2.73,0.0273
2017-06-13,2.73,0.0273
2017-06-14,2.73,0.0273
2017-06-15,2.73,0.0273
2017-06-16,2.73,0.0273
2017-06-17,2.73,0.0273
2017-06-18,2.73,0.0273
2017-06-19,2.73,0.0273
2017-06-20,2.73,0.0273
2017-06-21,2.73,0.0273
2017-06-22,2.73,0.0273
2017-06-23,2.73,0.0273
2017-06-24,2.73,0.0273
2017-06-25,2.73,0.0273
2017-06-26,2.73,0.0273
2017-06-27,2.73,0.0273
2017-06-28,2.73,0.0273
2017-06-29,2.73,0.0273
2017-06-30,2.73,0.0273
2017-07-01,2.85,0.0285
2017-07-02,2.85,0.0285
2017-07-03,2.85,0.0285
2017-07-04,2.85,0.0285
2017-07-05,2.85,0.0285
2017-07-06,2.85,0.0285
2017-07-07,2.85,0.0285
2017-07-08,2.85,0.0285
2017-07-09,2.85,0.0285
2017-07-10,2.85,0.0285
2017-07-11,2.85,0.0285
2017-07-12,2.85,0.0285
2017-07-13,2.85,0.0285
2017-07-14,2.85,0.0285
2017-07-15,2.85,0.0285
2017-07-16,2.85,0.0285
2017-07-17,2.85,0.0285
2017-07-18,2.85,0.0285
2017-07-19,2.85,0.0285
2017-07-20,2.85,0.0285
2017-07-21,2.85,0.0285
2017-07-22,2.85,0.0285
2017-07-23,2.85,0.0285
2017-07-24,2.85,0.0285
2017-07-25,2.85,0.0285
2017-07-26,2.85,0.0285
2017-07-27,2.85,0.0285
2017-07-28,2.85,0.0285
2017-07-29,2.85,0.0285
2017-07-30,2.85,0.0285
2017-07-31,2.85,0.0285
2017-08-01,3.17,0.0317
2017-08-02,3.17,0.0317
2017-08-03,3.17,0.0317
2017-08-04,3.17,0.0317
2017-08-05,3.17,0.0317
2017-08-06,3.17,0.0317
2017-08-07,3.17,0.0317
2017-08-08,3.17,0.0317
2017-08-09,3.17,0.0317
2017-08-10,3.17,0.0317
2017-08-11,3.17,0.0317
2017-08-12,3.17,0.0317
2017-08-13,3.17,0.0317
2017-08-14,3.17,0.0317
2017-08-15,3.17,0.0317
2017-08-16,3.17,0.0317
2017-08-17,3.17,0.0317
2017-08-18,3.17,0.0317
2017-08-19,3.17,0.0317
2017-08-20,3.17,0.0317
2017-08-21,3.17,0.0317
2017-08-22,3.17,0.0317
2017-08-23,3.17,0.0317
2017-08-24,3.17,0.0317
2017-08-25,3.17,0.0317
2017-08-26,3.17,0.0317
2017-08-27,3.17,0.0317
2017-08-28,3.17,0.0317
2017-08-29,3.17,0.0317
2017-08-30,3.17,0.0317
2017-08-31,3.17,0.0317
2017-09-01,2.94,0.0294
2017-09-02,2.94,0.0294
2017-09-03,2.94,0.0294
2017-09-04,2.94,0.0294
2017-09-05,2.94,0.0294
2017-09-06,2.94,0.0294
2017-09-07,2.94,0.0294
2017-09-08,2.94,0.0294
2017-09-09,2.94,0.0294
2017-09-10,2.94,0.0294
2017-09-11,2.94,0.0294
2017-09-12,2.94,0.0294
2017-09-13,2.94,0.0294
2017-09-14,2.94,0.0294
2017-09-15,2.94,0.0294
2017-09-16,2.94,0.0294
2017-09-17,2.94,0.0294
2017-09-18,2.94,0.0294
2017-09-19,2.94,0.0294
2017-09-20,2.94,0.0294
2017-09-21,2.94,0.0294
2017-09-22,2.94,0.0294
2017-09-23,2.94,0.0294
2017-09-24,2.94,0.0294
2017-09-25,2.94,0.0294
2017-09-26,2.94,0.0294
2017-09-27,2.94,0.0294
2017-09-28,2.94,0.0294
2017-09-29,2.94,0.0294
2017-09-30,2.94,0.0294
2017-10-01,2.04,0.0204
2017-10-02,2.04,0.0204
2017-10-03,2.04,0.0204
2017-10-04,2.04,0.0204
2017-10-05,2.04,0.0204
2017-10-06,2.04,0.0204
2017-10-07,2.04,0.0204
2017-10-08,2.04,0.0204
2017-10-09,2.04,0.0204
2017-10-10,2.04,0.0204
2017-10-11,2.04,0.0204
2017-10-12,2.04,0.0204
2017-10-13,2.04,0.0204
2017-10-14,2.04,0.0204
2017-10-15,2.04,0.0204
2017-10-16,2.04,0.0204
2017-10-17,2.04,0.0204
2017-10-18,2.04,0.0204
2017-10-19,2.04,0.0204
2017-10-20,2.04,0.0204
2017-10-21,2.04,0.0204
2017-10-22,2.04,0.0204
2017-10-23,2.04,0.0204
2017-10-24,2.04,0.0204
2017-10-25,2.04,0.0204
2017-10-26,2.04,0.0204
2017-10-27,2.04,0.0204
2017-10-28,2.04,0.0204
2017-10-29,2.04,0.0204
2017-10-30,2.04,0.0204
2017-10-31,2.04,0.0204
2017-11-01,1.54,0.0154
2017-11-02,1.54,0.0154
2017-11-03,1.54,0.0154
2017-11-04,1.54,0.0154
2017-11-05,1.54,0.0154
2017-11-06,1.54,0.0154
2017-11-07,1.54,0.0154
2017-11-08,1.54,0.0154
2017-11-09,1.54,0.0154
2017-11-10,1.54,0.0154
2017-11-11,1.54,0.0154
2017-11-12,1.54,0.0154
2017-11-13,1.54,0.0154
2017-11-14,1.54,0.0154
2017-11-15,1.54,0.0154
2017-11-16,1.54,0.0154
2017-11-17,1.54,0.0154
2017-11-18,1.54,0.0154
2017-11-19,1.54,0.0154
2017-11-20,1.54,0.0154
2017-11-21,1.54,0.0154
2017-11-22,1.54,0.0154
2017-11-23,1.54,0.0154
2017-11-24,1.54,0.0154
2017-11-25,1.54,0.0154
2017-11-26,1.54,0.0154
2017-11-27,1.54,0.0154
2017-11-28,1.54,0.0154
2017-11-29,1.54,0.0154
2017-11-30,1.54,0.0154
2017-12-01,1.36,0.013600000000000001
2017-12-02,1.36,0.013600000000000001
2017-12-03,1.36,0.013600000000000001
2017-12-04,1.36,0.013600000000000001
2017-12-05,1.36,0.013600000000000001
2017-12-06,1.36,0.013600000000000001
2017-12-07,1.36,0.013600000000000001
2017-12-08,1.36,0.013600000000000001
2017-12-09,1.36,0.013600000000000001
2017-12-10,1.36,0.013600000000000001
2017-12-11,1.36,0.013600000000000001
2017-12-12,1.36,0.013600000000000001
2017-12-13,1.36,0.013600000000000001
2017-12-14,1.36,0.013600000000000001
2017-12-15,1.36,0.013600000000000001
2017-12-16,1.36,0.013600000000000001
2017-12-17,1.36,0.013600000000000001
2017-12-18,1.36,0.013600000000000001
2017-12-19,1.36,0.013600000000000001
2017-12-20,1.36,0.013600000000000001
2017-12-21,1.36,0.013600000000000001
2017-12-22,1.36,0.013600000000000001
2017-12-23,1.36,0.013600000000000001
2017-12-24,1.36,0.013600000000000001
2017-12-25,1.36,0.013600000000000001
2017-12-26,1.36,0.013600000000000001
2017-12-27,1.36,0.013600000000000001
2017-12-28,1.36,0.013600000000000001
2017-12-29,1.36,0.013600000000000001
2017-12-30,1.36,0.013600000000000001
2017-12-31,1.36,0.013600000000000001
2018-01-01,1.25,0.0125
2018-01-02,1.25,0.0125
2018-01-03,1.25,0.0125
2018-01-04,1.25,0.0125
2018-01-05,1.25,0.0125
2018-01-06,1.25,0.0125
2018-01-07,1.25,0.0125
2018-01-08,1.25,0.0125
2018-01-09,1.25,0.0125
2018-01-10,1.25,0.0125
2018-01-11,1.25,0.0125
2018-01-12,1.25,0.0125
2018-01-13,1.25,0.0125
2018-01-14,1.25,0.0125
2018-01-15,1.25,0.0125
2018-01-16,1.25,0.0125
2018-01-17,1.25,0.0125
2018-01-18,1.25,0.0125
2018-01-19,1.25,0.0125
2018-01-20,1.25,0.0125
2018-01-21,1.25,0.0125
2018-01-22,1.25,0.0125
2018-01-23,1.25,0.0125
2018-01-24,1.25,0.0125
2018-01-25,1.25,0.0125
2018-01-26,1.25,0.0125
2018-01-27,1.25,0.0125
2018-01-28,1.25,0.0125
2018-01-29,1.25,0.0125
2018-01-30,1.25,0.0125
2018-01-31,1.25,0.0125
2018-02-01,1.18,0.0118
2018-02-02,1.18,0.0118
2018-02-03,1.18,0.0118
2018-02-04,1.18,0.0118
2018-02-05,1.18,0.0118
2018-02-06,1.18,0.0118
2018-02-07,1.18,0.0118
2018-02-08,1.18,0.0118
2018-02-09,1.18,0.0118
2018-02-10,1.18,0.0118
2018-02-11,1.18,0.0118
2018-02-12,1.18,0.0118
2018-02-13,1.18,0.0118
2018-02-14,1.18,0.0118
2018-02-15,1.18,0.0118
2018-02-16,1.18,0.0118
2018-02-17,1.18,0.0118
2018-02-18,1.18,0.0118
2018-02-19,1.18,0.0118
2018-02-20,1.18,0.0118
2018-02-21,1.18,0.0118
2018-02-22,1.18,0.0118
2018-02-23,1.18,0.0118
2018-02-24,1.18,0.0118
2018-02-25,1.18,0.0118
2018-02-26,1.18,0.0118
2018-02-27,1.18,0.0118
2018-02-28,1.18,0.0118
2018-03-01,0.36,0.0036
2018-03-02,0.36,0.0036
2018-03-03,0.36,0.0036
2018-03-04,0.36,0.0036
2018-03-05,0.36,0.0036
2018-03-06,0.36,0.0036
2018-03-07,0.36,0.0036
2018-03-08,0.36,0.0036
2018-03-09,0.36,0.0036
2018-03-10,0.36,0.0036
2018-03-11,0.36,0.0036
2018-03-12,0.36,0.0036
2018-03-13,0.36,0.0036
2018-03-14,0.36,0.0036
2018-03-15,0.36,0.0036
2018-03-16,0.36,0.0036
2018-03-17,0.36,0.0036
2018-03-18,0.36,0.0036
2018-03-19,0.36,0.0036
2018-03-20,0.36,0.0036
2018-03-21,0.36,0.0036
2018-03-22,0.36,0.0036
2018-03-23,0.36,0.0036
2018-03-24,0.36,0.0036
2018-03-25,0.36,0.0036
2018-03-26,0.36,0.0036
2018-03-27,0.36,0.0036
2018-03-28,0.36,0.0036
2018-03-29,0.36,0.0036
2018-03-30,0.36,0.0036
2018-03-31,0.36,0.0036
2018-04-01,0.48,0.0048
2018-04-02,0.48,0.0048
2018-04-03,0.48,0.0048
2018-04-04,0.48,0.0048
2018-04-05,0.48,0.0048
2018-04-06,0.48,0.0048
2018-04-07,0.48,0.0048
2018-04-08,0.48,0.0048
2018-04-09,0.48,0.0048
2018-04-10,0.48,0.0048
2018-04-11,0.48,0.0048
2018-04-12,0.48,0.0048
2018-04-13,0.48,0.0048
2018-04-14,0.48,0.0048
2018-04-15,0.48,0.0048
2018-04-16,0.48,0.0048
2018-04-17,0.48,0.0048
2018-04-18,0.48,0.0048
2018-04-19,0.48,0.0048
2018-04-20,0.48,0.0048
2018-04-21,0.48,0.0048
2018-04-22,0.48,0.0048
2018-04-23,0.48,0.0048
2018-04-24,0.48,0.0048
2018-04-25,0.48,0.0048
2018-04-26,0.48,0.0048
2018-04-27,0.48,0.0048
2018-04-28,0.48,0.0048
2018-04-29,0.48,0.0048
2018-04-30,0.48,0.0048
2018-05-01,0.93,0.009300000000000001
2018-05-02,0.93,0.009300000000000001
2018-05-03,0.93,0.009300000000000001
2018-05-04,0.93,0.009300000000000001
2018-05-05,0.93,0.009300000000000001
2018-05-06,0.93,0.009300000000000001
2018-05-07,0.93,0.009300000000000001
2018-05-08,0.93,0.009300000000000001
2018-05-09,0.93,0.009300000000000001
2018-05-10,0.93,0.009300000000000001
2018-05-11,0.93,0.009300000000000001
2018-05-12,0.93,0.009300000000000001
2018-05-13,0.93,0.009300000000000001
2018-05-14,0.93,0.009300000000000001
2018-05-15,0.93,0.009300000000000001
2018-05-16,0.93,0.009300000000000001
2018-05-17,0.93,0.009300000000000001
2018-05-18,0.93,0.009300000000000001
2018-05-19,0.93,0.009300000000000001
2018-05-20,0.93,0.009300000000000001
2018-05-21,0.93,0.009300000000000001
2018-05-22,0.93,0.009300000000000001
2018-05-23,0.93,0.009300000000000001
2018-05-24,0.93,0.009300000000000001
2018-05-25,0.93,0.009300000000000001
2018-05-26,0.93,0.009300000000000001
2018-05-27,0.93,0.009300000000000001
2018-05-28,0.93,0.009300000000000001
2018-05-29,0.93,0.009300000000000001
2018-05-30,0.93,0.009300000000000001
2018-05-31,0.93,0.009300000000000001
2018-06-01,1.43,0.0143
2018-06-02,1.43,0.0143
2018-06-03,1.43,0.0143
2018-06-04,1.43,0.0143
2018-06-05,1.43,0.0143
2018-06-06,1.43,0.0143
2018-06-07,1.43,0.0143
2018-06-08,1.43,0.0143
2018-06-09,1.43,0.0143
2018-06-10,1.43,0.0143
2018-06-11,1.43,0.0143
2018-06-12,1.43,0.0143
2018-06-13,1.43,0.0143
2018-06-14,1.43,0.0143
2018-06-15,1.43,0.0143
2018-06-16,1.43,0.0143
2018-06-17,1.43,0.0143
2018-06-18,1.43,0.0143
2018-06-19,1.43,0.0143
2018-06-20,1.43,0.0143
2018-06-21,1.43,0.0143
2018-06-22,1.43,0.0143
2018-06-23,1.43,0.0143
2018-06-24,1.43,0.0143
2018-06-25,1.43,0.0143
2018-06-26,1.43,0.0143
2018-06-27,1.43,0.0143
2018-06-28,1.43,0.0143
2018-06-29,1.43,0.0143
2018-06-30,1.43,0.0143
2018-07-01,1.62,0.016200000000000003
2018-07-02,1.62,0.016200000000000003
2018-07-03,1.62,0.016200000000000003
2018-07-04,1.62,0.016200000000000003
2018-07-05,1.62,0.016200000000000003
2018-07-06,1.62,0.016200000000000003
2018-07-07,1.62,0.016200000000000003
2018-07-08,1.62,0.016200000000000003
2018-07-09,1.62,0.016200000000000003
2018-07-10,1.62,0.016200000000000003
2018-07-11,1.62,0.016200000000000003
2018-07-12,1.62,0.016200000000000003
2018-07-13,1.62,0.016200000000000003
2018-07-14,1.62,0.016200000000000003
2018-07-15,1.62,0.016200000000000003
2018-07-16,1.62,0.016200000000000003
2018-07-17,1.62,0.016200000000000003
2018-07-18,1.62,0.016200000000000003
2018-07-19,1.62,0.016200000000000003
2018-07-20,1.62,0.016200000000000003
2018-07-21,1.62,0.016200000000000003
2018-07-22,1.62,0.016200000000000003
2018-07-23,1.62,0.016200000000000003
2018-07-24,1.62,0.016200000000000003
2018-07-25,1.62,0.016200000000000003
2018-07-26,1.62,0.016200000000000003
2018-07-27,1.62,0.016200000000000003
2018-07-28,1.62,0.016200000000000003
2018-07-29,1.62,0.016200000000000003
2018-07-30,1.62,0.016200000000000003
2018-07-31,1.62,0.016200000000000003
2018-08-01,1.07,0.010700000000000001
2018-08-02,1.07,0.010700000000000001
2018-08-03,1.07,0.010700000000000001
2018-08-04,1.07,0.010700000000000001
2018-08-05,1.07,0.010700000000000001
2018-08-06,1.07,0.010700000000000001
2018-08-07,1.07,0.010700000000000001
2018-08-08,1.07,0.010700000000000001
2018-08-09,1.07,0.010700000000000001
2018-08-10,1.07,0.010700000000000001
2018-08-11,1.07,0.010700000000000001
2018-08-12,1.07,0.010700000000000001
2018-08-13,1.07,0.010700000000000001
2018-08-14,1.07,0.010700000000000001
2018-08-15,1.07,0.010700000000000001
2018-08-16,1.07,0.010700000000000001
2018-08-17,1.07,0.010700000000000001
2018-08-18,1.07,0.010700000000000001
2018-08-19,1.07,0.010700000000000001
2018-08-20,1.07,0.010700000000000001
2018-08-21,1.07,0.010700000000000001
2018-08-22,1.07,0.010700000000000001
2018-08-23,1.07,0.010700000000000001
2018-08-24,1.07,0.010700000000000001
2018-08-25,1.07,0.010700000000000001
2018-08-26,1.07,0.010700000000000001
2018-08-27,1.07,0.010700000000000001
2018-08-28,1.07,0.010700000000000001
2018-08-29,1.07,0.010700000000000001
2018-08-30,1.07,0.010700000000000001
2018-08-31,1.07,0.010700000000000001
2018-09-01,1.28,0.0128
2018-09-02,1.28,0.0128
2018-09-03,1.28,0.0128
2018-09-04,1.28,0.0128
2018-09-05,1.28,0.0128
2018-09-06,1.28,0.0128
2018-09-07,1.28,0.0128
2018-09-08,1.28,0.0128
2018-09-09,1.28,0.0128
2018-09-10,1.28,0.0128
2018-09-11,1.28,0.0128
2018-09-12,1.28,0.0128
2018-09-13,1.28,0.0128
2018-09-14,1.28,0.0128
2018-09-15,1.28,0.0128
2018-09-16,1.28,0.0128
2018-09-17,1.28,0.0128
2018-09-18,1.28,0.0128
2018-09-19,1.28,0.0128
2018-09-20,1.28,0.0128
2018-09-21,1.28,0.0128
2018-09-22,1.28,0.0128
2018-09-23,1.28,0.0128
2018-09-24,1.28,0.0128
2018-09-25,1.28,0.0128
2018-09-26,1.28,0.0128
2018-09-27,1.28,0.0128
2018-09-28,1.28,0.0128
2018-09-29,1.28,0.0128
2018-09-30,1.28,0.0128
2018-10-01,1.84,0.0184
2018-10-02,1.84,0.0184
2018-10-03,1.84,0.0184
2018-10-04,1.84,0.0184
2018-10-05,1.84,0.0184
2018-10-06,1.84,0.0184
2018-10-07,1.84,0.0184
2018-10-08,1.84,0.0184
2018-10-09,1.84,0.0184
2018-10-10,1.84,0.0184
2018-10-11,1.84,0.0184
2018-10-12,1.84,0.0184
2018-10-13,1.84,0.0184
2018-10-14,1.84,0.0184
2018-10-15,1.84,0.0184
2018-10-16,1.84,0.0184
2018-10-17,1.84,0.0184
2018-10-18,1.84,0.0184
2018-10-19,1.84,0.0184
2018-10-20,1.84,0.0184
2018-10-21,1.84,0.0184
2018-10-22,1.84,0.0184
2018-10-23,1.84,0.0184
2018-10-24,1.84,0.0184
2018-10-25,1.84,0.0184
2018-10-26,1.84,0.0184
2018-10-27,1.84,0.0184
2018-10-28,1.84,0.0184
2018-10-29,1.84,0.0184
2018-10-30,1.84,0.0184
2018-10-31,1.84,0.0184
2018-11-01,2.17,0.0217
2018-11-02,2.17,0.0217
2018-11-03,2.17,0.0217
2018-11-04,2.17,0.0217
2018-11-05,2.17,0.0217
2018-11-06,2.17,0.0217
2018-11-07,2.17,0.0217
2018-11-08,2.17,0.0217
2018-11-09,2.17,0.0217
2018-11-10,2.17,0.0217
2018-11-11,2.17,0.0217
2018-11-12,2.17,0.0217
2018-11-13,2.17,0.0217
2018-11-14,2.17,0.0217
2018-11-15,2.17,0.0217
2018-11-16,2.17,0.0217
2018-11-17,2.17,0.0217
2018-11-18,2.17,0.0217
2018-11-19,2.17,0.0217
2018-11-20,2.17,0.0217
2018-11-21,2.17,0.0217
2018-11-22,2.17,0.0217
2018-11-23,2.17,0.0217
2018-11-24,2.17,0.0217
2018-11-25,2.17,0.0217
2018-11-26,2.17,0.0217
2018-11-27,2.17,0.0217
2018-11-28,2.17,0.0217
2018-11-29,2.17,0.0217
2018-11-30,2.17,0.0217
2018-12-01,2.19,0.0219
2018-12-02,2.19,0.0219
2018-12-03,2.19,0.0219
2018-12-04,2.19,0.0219
2018-12-05,2.19,0.0219
2018-12-06,2.19,0.0219
2018-12-07,2.19,0.0219
2018-12-08,2.19,0.0219
2018-12-09,2.19,0.0219
2018-12-10,2.19,0.0219
2018-12-11,2.19,0.0219
2018-12-12,2.19,0.0219
2018-12-13,2.19,0.0219
2018-12-14,2.19,0.0219
2018-12-15,2.19,0.0219
2018-12-16,2.19,0.0219
2018-12-17,2.19,0.0219
2018-12-18,2.19,0.0219
2018-12-19,2.19,0.0219
2018-12-20,2.19,0.0219
2018-12-21,2.19,0.0219
2018-12-22,2.19,0.0219
2018-12-23,2.19,0.0219
2018-12-24,2.19,0.0219
2018-12-25,2.19,0.0219
2018-12-26,2.19,0.0219
2018-12-27,2.19,0.0219
2018-12-28,2.19,0.0219
2018-12-29,2.19,0.0219
2018-12-30,2.19,0.0219
2018-12-31,2.19,0.0219
2019-01-01,2.13,0.0213
2019-01-02,2.13,0.0213
2019-01-03,2.13,0.0213
2019-01-04,2.13,0.0213
2019-01-05,2.13,0.0213
2019-01-06,2.13,0.0213
2019-01-07,2.13,0.0213
2019-01-08,2.13,0.0213
2019-01-09,2.13,0.0213
2019-01-10,2.13,0.0213
2019-01-11,2.13,0.0213
2019-01-12,2.13,0.0213
2019-01-13,2.13,0.0213
2019-01-14,2.13,0.0213
2019-01-15,2.13,0.0213
2019-01-16,2.13,0.0213
2019-01-17,2.13,0.0213
2019-01-18,2.13,0.0213
2019-01-19,2.13,0.0213
2019-01-20,2.13,0.0213
2019-01-21,2.13,0.0213
2019-01-22,2.13,0.0213
2019-01-23,2.13,0.0213
2019-01-24,2.13,0.0213
2019-01-25,2.13,0.0213
2019-01-26,2.13,0.0213
2019-01-27,2.13,0.0213
2019-01-28,2.13,0.0213
2019-01-29,2.13,0.0213
2019-01-30,2.13,0.0213
2019-01-31,2.13,0.0213
2019-02-01,2.0,0.02
2019-02-02,2.0,0.02
2019-02-03,2.0,0.02
2019-02-04,2.0,0.02
2019-02-05,2.0,0.02
2019-02-06,2.0,0.02
2019-02-07,2.0,0.02
2019-02-08,2.0,0.02
2019-02-09,2.0,0.02
2019-02-10,2.0,0.02
2019-02-11,2.0,0.02
2019-02-12,2.0,0.02
2019-02-13,2.0,0.02
2019-02-14,2.0,0.02
2019-02-15,2.0,0.02
2019-02-16,2.0,0.02
2019-02-17,2.0,0.02
2019-02-18,2.0,0.02
2019-02-19,2.0,0.02
2019-02-20,2.0,0.02
2019-02-21,2.0,0.02
2019-02-22,2.0,0.02
2019-02-23,2.0,0.02
2019-02-24,2.0,0.02
2019-02-25,2.0,0.02
2019-02-26,2.0,0.02
2019-02-27,2.0,0.02
2019-02-28,2.0,0.02
2019-03-01,2.25,0.0225
2019-03-02,2.25,0.0225
2019-03-03,2.25,0.0225
2019-03-04,2.25,0.0225
2019-03-05,2.25,0.0225
2019-03-06,2.25,0.0225
2019-03-07,2.25,0.0225
2019-03-08,2.25,0.0225
2019-03-09,2.25,0.0225
2019-03-10,2.25,0.0225
2019-03-11,2.25,0.0225
2019-03-12,2.25,0.0225
2019-03-13,2.25,0.0225
2019-03-14,2.25,0.0225
2019-03-15,2.25,0.0225
2019-03-16,2.25,0.0225
2019-03-17,2.25,0.0225
2019-03-18,2.25,0.0225
2019-03-19,2.25,0.0225
2019-03-20,2.25,0.0225
2019-03-21,2.25,0.0225
2019-03-22,2.25,0.0225
2019-03-23,2.25,0.0225
2019-03-24,2.25,0.0225
2019-03-25,2.25,0.0225
2019-03-26,2.25,0.0225
2019-03-27,2.25,0.0225
2019-03-28,2.25,0.0225
2019-03-29,2.25,0.0225
2019-03-30,2.25,0.0225
2019-03-31,2.25,0.0225
2019-04-01,2.59,0.0259
2019-04-02,2.59,0.0259
2019-04-03,2.59,0.0259
2019-04-04,2.59,0.0259
2019-04-05,2.59,0.0259
2019-04-06,2.59,0.0259
2019-04-07,2.59,0.0259
2019-04-08,2.59,0.0259
2019-04-09,2.59,0.0259
2019-04-10,2.59,0.0259
2019-04-11,2.59,0.0259
2019-04-12,2.59,0.0259
2019-04-13,2.59,0.0259
2019-04-14,2.59,0.0259
2019-04-15,2.59,0.0259
2019-04-16,2.59,0.0259
2019-04-17,2.59,0.0259
2019-04-18,2.59,0.0259
2019-04-19,2.59,0.0259
2019-04-20,2.59,0.0259
2019-04-21,2.59,0.0259
2019-04-22,2.59,0.0259
2019-04-23,2.59,0.0259
2019-04-24,2.59,0.0259
2019-04-25,2.59,0.0259
2019-04-26,2.59,0.0259
2019-04-27,2.59,0.0259
2019-04-28,2.59,0.0259
2019-04-29,2.59,0.0259
2019-04-30,2.59,0.0259
2019-05-01,2.73,0.0273
2019-05-02,2.73,0.0273
2019-05-03,2.73,0.0273
2019-05-04,2.73,0.0273
2019-05-05,2.73,0.0273
2019-05-06,2.73,0.0273
2019-05-07,2.73,0.0273
2019-05-08,2.73,0.0273
2019-05-09,2.73,0.0273
2019-05-10,2.73,0.0273
2019-05-11,2.73,0.0273
2019-05-12,2.73,0.0273
2019-05-13,2.73,0.0273
2019-05-14,2.73,0.0273
2019-05-15,2.73,0.0273
2019-05-16,2.73,0.0273
2019-05-17,2.73,0.0273
2019-05-18,2.73,0.0273
2019-05-19,2.73,0.0273
2019-05-20,2.73,0.0273
2019-05-21,2.73,0.0273
2019-05-22,2.73,0.0273
2019-05-23,2.73,0.0273
2019-05-24,2.73,0.0273
2019-05-25,2.73,0.0273
2019-05-26,2.73,0.0273
2019-05-27,2.73,0.0273
